[Name]
Series 1 at /LINE:Line 1

[Data]
X [ m ],Velocity [ m s^-1 ]
2.57298410e-01, 2.64291215e-04
2.57638752e-01, 2.64475966e-04
2.57979095e-01, 2.64660746e-04
2.58319438e-01, 2.64845527e-04
2.58659780e-01, 2.65028619e-04
2.59000123e-01, 2.65201816e-04
2.59340465e-01, 2.65373703e-04
2.59680808e-01, 2.65545619e-04
2.60021150e-01, 2.65717506e-04
2.60361493e-01, 2.65890907e-04
2.60701835e-01, 2.66064570e-04
2.61042178e-01, 2.66238261e-04
2.61382520e-01, 2.66411953e-04
2.61722863e-01, 2.66585645e-04
2.62063205e-01, 2.66759336e-04
2.62403548e-01, 2.66933028e-04
2.62743890e-01, 2.67106720e-04
2.63084233e-01, 2.67280411e-04
2.63424575e-01, 2.67454103e-04
2.63764918e-01, 2.67627795e-04
2.64105260e-01, 2.67801486e-04
2.64445603e-01, 2.67973577e-04
2.64785945e-01, 2.68125586e-04
2.65126288e-01, 2.68277538e-04
2.65466630e-01, 2.68429634e-04
2.65806973e-01, 2.68581643e-04
2.66147316e-01, 2.68733624e-04
2.66487658e-01, 2.68885662e-04
2.66828001e-01, 2.69037613e-04
2.67168343e-01, 2.69189652e-04
2.67508686e-01, 2.69341690e-04
2.67849028e-01, 2.69493699e-04
2.68189371e-01, 2.69645738e-04
2.68529713e-01, 2.69797689e-04
2.68870056e-01, 2.69949727e-04
2.69210398e-01, 2.70101737e-04
2.69550741e-01, 2.70253717e-04
2.69891083e-01, 2.70405784e-04
2.70231426e-01, 2.70557794e-04
2.70571768e-01, 2.70709832e-04
2.70912111e-01, 2.70857738e-04
2.71252453e-01, 2.70995224e-04
2.71592796e-01, 2.71132769e-04
2.71933138e-01, 2.71270372e-04
2.72273481e-01, 2.71407829e-04
2.72613823e-01, 2.71545345e-04
2.72954166e-01, 2.71682453e-04
2.73294508e-01, 2.71819154e-04
2.73634851e-01, 2.71955825e-04
2.73975194e-01, 2.72092526e-04
2.74315536e-01, 2.72229227e-04
2.74655879e-01, 2.72365927e-04
2.74996221e-01, 2.72502570e-04
2.75336564e-01, 2.72639241e-04
2.75676906e-01, 2.72775942e-04
2.76017249e-01, 2.72912584e-04
2.76357591e-01, 2.73049285e-04
2.76697934e-01, 2.73185986e-04
2.77038276e-01, 2.73327285e-04
2.77378619e-01, 2.73458310e-04
2.77718961e-01, 2.73588084e-04
2.78059304e-01, 2.73717829e-04
2.78399646e-01, 2.73847545e-04
2.78739989e-01, 2.73977319e-04
2.79080331e-01, 2.74107064e-04
2.79420674e-01, 2.74236809e-04
2.79761016e-01, 2.74367223e-04
2.80101359e-01, 2.74496240e-04
2.80441701e-01, 2.74626014e-04
2.80782044e-01, 2.74755730e-04
2.81122386e-01, 2.74885475e-04
2.81462729e-01, 2.75015191e-04
2.81803071e-01, 2.75144965e-04
2.82143414e-01, 2.75274710e-04
2.82483757e-01, 2.75403523e-04
2.82824099e-01, 2.75519415e-04
2.83164442e-01, 2.75628699e-04
2.83504784e-01, 2.75738013e-04
2.83845127e-01, 2.75847298e-04
2.84185469e-01, 2.75956612e-04
2.84525812e-01, 2.76065926e-04
2.84866154e-01, 2.76175211e-04
2.85206497e-01, 2.76284496e-04
2.85546839e-01, 2.76393752e-04
2.85887182e-01, 2.76503124e-04
2.86227524e-01, 2.76612380e-04
2.86567867e-01, 2.76721694e-04
2.86908209e-01, 2.76830979e-04
2.87248552e-01, 2.76940264e-04
2.87588894e-01, 2.77049578e-04
2.87929237e-01, 2.77158862e-04
2.88269579e-01, 2.77268147e-04
2.88609922e-01, 2.77374696e-04
2.88950264e-01, 2.77480198e-04
2.89290607e-01, 2.77583429e-04
2.89630949e-01, 2.77685001e-04
2.89971292e-01, 2.77786516e-04
2.90311635e-01, 2.77888030e-04
2.90651977e-01, 2.77989631e-04
2.90992320e-01, 2.78091175e-04
2.91332662e-01, 2.78192747e-04
2.91673005e-01, 2.78294319e-04
2.92013347e-01, 2.78395892e-04
2.92353690e-01, 2.78497464e-04
2.92694032e-01, 2.78599007e-04
2.93034375e-01, 2.78700521e-04
2.93374717e-01, 2.78802094e-04
2.93715060e-01, 2.78903666e-04
2.94055402e-01, 2.79005209e-04
2.94395745e-01, 2.79103697e-04
2.94736087e-01, 2.79200816e-04
2.95076430e-01, 2.79298285e-04
2.95416772e-01, 2.79397937e-04
2.95757115e-01, 2.79497588e-04
2.96097457e-01, 2.79597327e-04
2.96437800e-01, 2.79696978e-04
2.96778142e-01, 2.79796659e-04
2.97118485e-01, 2.79896369e-04
2.97458827e-01, 2.79996020e-04
2.97799170e-01, 2.80095730e-04
2.98139513e-01, 2.80195352e-04
2.98479855e-01, 2.80295120e-04
2.98820198e-01, 2.80394743e-04
2.99160540e-01, 2.80487322e-04
2.99500883e-01, 2.80569599e-04
2.99841225e-01, 2.80648994e-04
3.00181568e-01, 2.80718436e-04
3.00521910e-01, 2.80787877e-04
3.00862253e-01, 2.80857348e-04
3.01202595e-01, 2.80926790e-04
3.01542938e-01, 2.80996232e-04
3.01883280e-01, 2.81065644e-04
3.02223623e-01, 2.81135144e-04
3.02563965e-01, 2.81204586e-04
3.02904308e-01, 2.81274086e-04
3.03244650e-01, 2.81343499e-04
3.03584993e-01, 2.81413784e-04
3.03925335e-01, 2.81484070e-04
3.04265678e-01, 2.81554414e-04
3.04606020e-01, 2.81624758e-04
3.04946363e-01, 2.81695044e-04
3.05286705e-01, 2.81765359e-04
3.05627048e-01, 2.81834713e-04
3.05967391e-01, 2.81906046e-04
3.06307733e-01, 2.81976361e-04
3.06648076e-01, 2.82046705e-04
3.06988418e-01, 2.82117049e-04
3.07328761e-01, 2.82183697e-04
3.07669103e-01, 2.82244378e-04
3.08009446e-01, 2.82305002e-04
3.08349788e-01, 2.82365741e-04
3.08690131e-01, 2.82426394e-04
3.09030473e-01, 2.82487075e-04
3.09370816e-01, 2.82547728e-04
3.09711158e-01, 2.82627414e-04
3.10051501e-01, 2.82712048e-04
3.10391843e-01, 2.82796682e-04
3.10732186e-01, 2.82881345e-04
3.11072528e-01, 2.82965979e-04
3.11412871e-01, 2.83050584e-04
3.11753213e-01, 2.83135276e-04
3.12093556e-01, 2.83210218e-04
3.12433898e-01, 2.83267058e-04
3.12774241e-01, 2.83323869e-04
3.13114583e-01, 2.83380708e-04
3.13454926e-01, 2.83437548e-04
3.13795269e-01, 2.83494388e-04
3.14135611e-01, 2.83551228e-04
3.14475954e-01, 2.83608038e-04
3.14816296e-01, 2.83664907e-04
3.15156639e-01, 2.83721718e-04
3.15496981e-01, 2.83778587e-04
3.15837324e-01, 2.83835398e-04
3.16177666e-01, 2.83904839e-04
3.16518009e-01, 2.83988367e-04
3.16858351e-01, 2.84071808e-04
3.17198694e-01, 2.84155336e-04
3.17539036e-01, 2.84238835e-04
3.17879379e-01, 2.84322363e-04
3.18219721e-01, 2.84405833e-04
3.18560064e-01, 2.84489390e-04
3.18900406e-01, 2.84572801e-04
3.19240749e-01, 2.84656329e-04
3.19581091e-01, 2.84739828e-04
3.19921434e-01, 2.84786540e-04
3.20261776e-01, 2.84832146e-04
3.20602119e-01, 2.84877809e-04
3.20942461e-01, 2.84923386e-04
3.21282804e-01, 2.84969079e-04
3.21623147e-01, 2.85014685e-04
3.21963489e-01, 2.85063230e-04
3.22303832e-01, 2.85143906e-04
3.22644174e-01, 2.85224494e-04
3.22984517e-01, 2.85305170e-04
3.23324859e-01, 2.85385759e-04
3.23665202e-01, 2.85466347e-04
3.24005544e-01, 2.85547023e-04
3.24345887e-01, 2.85627699e-04
3.24686229e-01, 2.85708345e-04
3.25026572e-01, 2.85788876e-04
3.25366914e-01, 2.85869552e-04
3.25707257e-01, 2.85918184e-04
3.26047599e-01, 2.85964983e-04
3.26387942e-01, 2.86011753e-04
3.26728284e-01, 2.86058523e-04
3.27068627e-01, 2.86105322e-04
3.27408969e-01, 2.86152092e-04
3.27749312e-01, 2.86198920e-04
3.28089654e-01, 2.86258030e-04
3.28429997e-01, 2.86323542e-04
3.28770339e-01, 2.86389084e-04
3.29110682e-01, 2.86454626e-04
3.29451025e-01, 2.86520168e-04
3.29791367e-01, 2.86569353e-04
3.30131710e-01, 2.86610652e-04
3.30472052e-01, 2.86652008e-04
3.30812395e-01, 2.86693336e-04
3.31152737e-01, 2.86734692e-04
3.31493080e-01, 2.86775641e-04
3.31833422e-01, 2.86817376e-04
3.32173765e-01, 2.86858733e-04
3.32514107e-01, 2.86900060e-04
3.32854450e-01, 2.86941417e-04
3.33194792e-01, 2.86982802e-04
3.33535135e-01, 2.87024101e-04
3.33875477e-01, 2.87065457e-04
3.34215820e-01, 2.87111325e-04
3.34556162e-01, 2.87157774e-04
3.34896505e-01, 2.87204224e-04
3.35236847e-01, 2.87250674e-04
3.35577190e-01, 2.87297153e-04
3.35917532e-01, 2.87343602e-04
3.36257875e-01, 2.87390052e-04
3.36598217e-01, 2.87436502e-04
3.36938560e-01, 2.87482952e-04
3.37278903e-01, 2.87529401e-04
3.37619245e-01, 2.87575880e-04
3.37959588e-01, 2.87622301e-04
3.38299930e-01, 2.87668779e-04
3.38640273e-01, 2.87715200e-04
3.38980615e-01, 2.87761708e-04
3.39320958e-01, 2.87808129e-04
3.39661300e-01, 2.87854578e-04
3.40001643e-01, 2.87883595e-04


