[Name]
Series 1 at /LINE:Line 1

[Data]
X [ m ],Velocity [ m s^-1 ]
2.57298410e-01, 2.61471549e-04
2.57638752e-01, 2.61561014e-04
2.57979095e-01, 2.61650508e-04
2.58319438e-01, 2.61739973e-04
2.58659780e-01, 2.61829438e-04
2.59000123e-01, 2.61918904e-04
2.59340465e-01, 2.62008398e-04
2.59680808e-01, 2.62097863e-04
2.60021150e-01, 2.62187357e-04
2.60361493e-01, 2.62276852e-04
2.60701835e-01, 2.62366317e-04
2.61042178e-01, 2.62455782e-04
2.61382520e-01, 2.62545276e-04
2.61722863e-01, 2.62634770e-04
2.62063205e-01, 2.62724207e-04
2.62403548e-01, 2.62813701e-04
2.62743890e-01, 2.62903137e-04
2.63084233e-01, 2.62992660e-04
2.63424575e-01, 2.63082155e-04
2.63764918e-01, 2.63171620e-04
2.64105260e-01, 2.63261085e-04
2.64445603e-01, 2.63350550e-04
2.64785945e-01, 2.63440044e-04
2.65126288e-01, 2.63529510e-04
2.65466630e-01, 2.63619004e-04
2.65806973e-01, 2.63708498e-04
2.66147316e-01, 2.63797963e-04
2.66487658e-01, 2.63887458e-04
2.66828001e-01, 2.63976923e-04
2.67168343e-01, 2.64066388e-04
2.67508686e-01, 2.64155853e-04
2.67849028e-01, 2.64245347e-04
2.68189371e-01, 2.64334813e-04
2.68529713e-01, 2.64424307e-04
2.68870056e-01, 2.64513801e-04
2.69210398e-01, 2.64603295e-04
2.69550741e-01, 2.64692731e-04
2.69891083e-01, 2.64782255e-04
2.70231426e-01, 2.64871720e-04
2.70571768e-01, 2.64961156e-04
2.70912111e-01, 2.65050679e-04
2.71252453e-01, 2.65140086e-04
2.71592796e-01, 2.65229610e-04
2.71933138e-01, 2.65319104e-04
2.72273481e-01, 2.65408598e-04
2.72613823e-01, 2.65498034e-04
2.72954166e-01, 2.65587529e-04
2.73294508e-01, 2.65676994e-04
2.73634851e-01, 2.65766517e-04
2.73975194e-01, 2.65859213e-04
2.74315536e-01, 2.65998329e-04
2.74655879e-01, 2.66137446e-04
2.74996221e-01, 2.66276649e-04
2.75336564e-01, 2.66415736e-04
2.75676906e-01, 2.66554882e-04
2.76017249e-01, 2.66693940e-04
2.76357591e-01, 2.66833085e-04
2.76697934e-01, 2.66972231e-04
2.77038276e-01, 2.67111376e-04
2.77378619e-01, 2.67250522e-04
2.77718961e-01, 2.67389667e-04
2.78059304e-01, 2.67528725e-04
2.78399646e-01, 2.67667929e-04
2.78739989e-01, 2.67807045e-04
2.79080331e-01, 2.67946161e-04
2.79420674e-01, 2.68085365e-04
2.79761016e-01, 2.68224452e-04
2.80101359e-01, 2.68363598e-04
2.80441701e-01, 2.68502714e-04
2.80782044e-01, 2.68641830e-04
2.81122386e-01, 2.68780976e-04
2.81462729e-01, 2.68920092e-04
2.81803071e-01, 2.69059237e-04
2.82143414e-01, 2.69198354e-04
2.82483757e-01, 2.69337499e-04
2.82824099e-01, 2.69476586e-04
2.83164442e-01, 2.69615703e-04
2.83504784e-01, 2.69754877e-04
2.83845127e-01, 2.69894022e-04
2.84185469e-01, 2.70033139e-04
2.84525812e-01, 2.70172255e-04
2.84866154e-01, 2.70311401e-04
2.85206497e-01, 2.70450546e-04
2.85546839e-01, 2.70589662e-04
2.85887182e-01, 2.70728837e-04
2.86227524e-01, 2.70846096e-04
2.86567867e-01, 2.70913413e-04
2.86908209e-01, 2.70980701e-04
2.87248552e-01, 2.71047960e-04
2.87588894e-01, 2.71115277e-04
2.87929237e-01, 2.71182536e-04
2.88269579e-01, 2.71249854e-04
2.88609922e-01, 2.71317142e-04
2.88950264e-01, 2.71384488e-04
2.89290607e-01, 2.71451747e-04
2.89630949e-01, 2.71519064e-04
2.89971292e-01, 2.71586352e-04
2.90311635e-01, 2.71653640e-04
2.90651977e-01, 2.71720957e-04
2.90992320e-01, 2.71788245e-04
2.91332662e-01, 2.71855562e-04
2.91673005e-01, 2.71922909e-04
2.92013347e-01, 2.71990197e-04
2.92353690e-01, 2.72057485e-04
2.92694032e-01, 2.72124831e-04
2.93034375e-01, 2.72192090e-04
2.93374717e-01, 2.72259407e-04
2.93715060e-01, 2.72326753e-04
2.94055402e-01, 2.72394042e-04
2.94395745e-01, 2.72461359e-04
2.94736087e-01, 2.72528705e-04
2.95076430e-01, 2.72597477e-04
2.95416772e-01, 2.72666599e-04
2.95757115e-01, 2.72735691e-04
2.96097457e-01, 2.72804813e-04
2.96437800e-01, 2.72873905e-04
2.96778142e-01, 2.72943056e-04
2.97118485e-01, 2.73012178e-04
2.97458827e-01, 2.73081270e-04
2.97799170e-01, 2.73150392e-04
2.98139513e-01, 2.73219513e-04
2.98479855e-01, 2.73288635e-04
2.98820198e-01, 2.73357728e-04
2.99160540e-01, 2.73426907e-04
2.99500883e-01, 2.73496000e-04
2.99841225e-01, 2.73565121e-04
3.00181568e-01, 2.73634243e-04
3.00521910e-01, 2.73703365e-04
3.00862253e-01, 2.73772486e-04
3.01202595e-01, 2.73841579e-04
3.01542938e-01, 2.73910759e-04
3.01883280e-01, 2.73979851e-04
3.02223623e-01, 2.74049002e-04
3.02563965e-01, 2.74118094e-04
3.02904308e-01, 2.74188264e-04
3.03244650e-01, 2.74256337e-04
3.03584993e-01, 2.74325430e-04
3.03925335e-01, 2.74394639e-04
3.04265678e-01, 2.74463731e-04
3.04606020e-01, 2.74532882e-04
3.04946363e-01, 2.74602004e-04
3.05286705e-01, 2.74671125e-04
3.05627048e-01, 2.74740247e-04
3.05967391e-01, 2.74809427e-04
3.06307733e-01, 2.74878519e-04
3.06648076e-01, 2.74947728e-04
3.06988418e-01, 2.75016879e-04
3.07328761e-01, 2.75085971e-04
3.07669103e-01, 2.75155122e-04
3.08009446e-01, 2.75224244e-04
3.08349788e-01, 2.75293394e-04
3.08690131e-01, 2.75362545e-04
3.09030473e-01, 2.75431696e-04
3.09370816e-01, 2.75500817e-04
3.09711158e-01, 2.75569968e-04
3.10051501e-01, 2.75639090e-04
3.10391843e-01, 2.75708211e-04
3.10732186e-01, 2.75777391e-04
3.11072528e-01, 2.75846542e-04
3.11412871e-01, 2.75915663e-04
3.11753213e-01, 2.75984843e-04
3.12093556e-01, 2.76053965e-04
3.12433898e-01, 2.76123115e-04
3.12774241e-01, 2.76192295e-04
3.13114583e-01, 2.76194420e-04
3.13454926e-01, 2.76183884e-04
3.13795269e-01, 2.76173290e-04
3.14135611e-01, 2.76162697e-04
3.14475954e-01, 2.76152161e-04
3.14816296e-01, 2.76141538e-04
3.15156639e-01, 2.76130944e-04
3.15496981e-01, 2.76120350e-04
3.15837324e-01, 2.76109786e-04
3.16177666e-01, 2.76099163e-04
3.16518009e-01, 2.76088598e-04
3.16858351e-01, 2.76078004e-04
3.17198694e-01, 2.76112929e-04
3.17539036e-01, 2.76170671e-04
3.17879379e-01, 2.76228471e-04
3.18219721e-01, 2.76286213e-04
3.18560064e-01, 2.76343955e-04
3.18900406e-01, 2.76401697e-04
3.19240749e-01, 2.76459497e-04
3.19581091e-01, 2.76517269e-04
3.19921434e-01, 2.76575011e-04
3.20261776e-01, 2.76632782e-04
3.20602119e-01, 2.76690495e-04
3.20942461e-01, 2.76748266e-04
3.21282804e-01, 2.76806037e-04
3.21623147e-01, 2.76863779e-04
3.21963489e-01, 2.76921521e-04
3.22303832e-01, 2.76955281e-04
3.22644174e-01, 2.76943203e-04
3.22984517e-01, 2.76931096e-04
3.23324859e-01, 2.76919018e-04
3.23665202e-01, 2.76906911e-04
3.24005544e-01, 2.76894832e-04
3.24345887e-01, 2.76882725e-04
3.24686229e-01, 2.76870647e-04
3.25026572e-01, 2.76858569e-04
3.25366914e-01, 2.76846462e-04
3.25707257e-01, 2.76834384e-04
3.26047599e-01, 2.76822335e-04
3.26387942e-01, 2.76810228e-04
3.26728284e-01, 2.76798179e-04
3.27068627e-01, 2.76786042e-04
3.27408969e-01, 2.76774022e-04
3.27749312e-01, 2.76761886e-04
3.28089654e-01, 2.76749837e-04
3.28429997e-01, 2.76737788e-04
3.28770339e-01, 2.76725681e-04
3.29110682e-01, 2.76713632e-04
3.29451025e-01, 2.76701525e-04
3.29791367e-01, 2.76689476e-04
3.30131710e-01, 2.76677369e-04
3.30472052e-01, 2.76665291e-04
3.30812395e-01, 2.76653271e-04
3.31152737e-01, 2.76641134e-04
3.31493080e-01, 2.76629115e-04
3.31833422e-01, 2.76617036e-04
3.32173765e-01, 2.76604958e-04
3.32514107e-01, 2.76592880e-04
3.32854450e-01, 2.76580831e-04
3.33194792e-01, 2.76568782e-04
3.33535135e-01, 2.76556733e-04
3.33875477e-01, 2.76544684e-04
3.34215820e-01, 2.76532577e-04
3.34556162e-01, 2.76520528e-04
3.34896505e-01, 2.76508450e-04
3.35236847e-01, 2.76496401e-04
3.35577190e-01, 2.76484323e-04
3.35917532e-01, 2.76472274e-04
3.36257875e-01, 2.76460196e-04
3.36598217e-01, 2.76448147e-04
3.36938560e-01, 2.76436040e-04
3.37278903e-01, 2.76424020e-04
3.37619245e-01, 2.76411971e-04
3.37959588e-01, 2.76399922e-04
3.38299930e-01, 2.76387815e-04
3.38640273e-01, 2.76375766e-04
3.38980615e-01, 2.76363746e-04
3.39320958e-01, 2.76351726e-04
3.39661300e-01, 2.76339619e-04
3.40001643e-01, 2.76327628e-04


