[Name]
Series 1 at /LINE:Line 1

[Data]
X [ m ],Velocity [ m s^-1 ]
2.57298410e-01, 2.64290633e-04
2.57638752e-01, 2.64478935e-04
2.57979095e-01, 2.64666218e-04
2.58319438e-01, 2.64855538e-04
2.58659780e-01, 2.65043811e-04
2.59000123e-01, 2.65232142e-04
2.59340465e-01, 2.65404640e-04
2.59680808e-01, 2.65571231e-04
2.60021150e-01, 2.65737792e-04
2.60361493e-01, 2.65904353e-04
2.60701835e-01, 2.66070914e-04
2.61042178e-01, 2.66237505e-04
2.61382520e-01, 2.66404095e-04
2.61722863e-01, 2.66570656e-04
2.62063205e-01, 2.66737188e-04
2.62403548e-01, 2.66903749e-04
2.62743890e-01, 2.67070340e-04
2.63084233e-01, 2.67236901e-04
2.63424575e-01, 2.67402793e-04
2.63764918e-01, 2.67548545e-04
2.64105260e-01, 2.67694268e-04
2.64445603e-01, 2.67840020e-04
2.64785945e-01, 2.67985772e-04
2.65126288e-01, 2.68131524e-04
2.65466630e-01, 2.68277276e-04
2.65806973e-01, 2.68423028e-04
2.66147316e-01, 2.68568780e-04
2.66487658e-01, 2.68714590e-04
2.66828001e-01, 2.68860313e-04
2.67168343e-01, 2.69006123e-04
2.67508686e-01, 2.69151846e-04
2.67849028e-01, 2.69297656e-04
2.68189371e-01, 2.69443379e-04
2.68529713e-01, 2.69589189e-04
2.68870056e-01, 2.69734970e-04
2.69210398e-01, 2.69880664e-04
2.69550741e-01, 2.70026474e-04
2.69891083e-01, 2.70168443e-04
2.70231426e-01, 2.70299992e-04
2.70571768e-01, 2.70431599e-04
2.70912111e-01, 2.70563178e-04
2.71252453e-01, 2.70694727e-04
2.71592796e-01, 2.70826276e-04
2.71933138e-01, 2.70957826e-04
2.72273481e-01, 2.71089346e-04
2.72613823e-01, 2.71220924e-04
2.72954166e-01, 2.71352474e-04
2.73294508e-01, 2.71484052e-04
2.73634851e-01, 2.71614321e-04
2.73975194e-01, 2.71741417e-04
2.74315536e-01, 2.71868514e-04
2.74655879e-01, 2.71995581e-04
2.74996221e-01, 2.72122677e-04
2.75336564e-01, 2.72249745e-04
2.75676906e-01, 2.72376870e-04
2.76017249e-01, 2.72503967e-04
2.76357591e-01, 2.72631092e-04
2.76697934e-01, 2.72758130e-04
2.77038276e-01, 2.72885256e-04
2.77378619e-01, 2.73012352e-04
2.77718961e-01, 2.73139420e-04
2.78059304e-01, 2.73266487e-04
2.78399646e-01, 2.73393642e-04
2.78739989e-01, 2.73520767e-04
2.79080331e-01, 2.73647864e-04
2.79420674e-01, 2.73774960e-04
2.79761016e-01, 2.73902086e-04
2.80101359e-01, 2.74029153e-04
2.80441701e-01, 2.74156249e-04
2.80782044e-01, 2.74283346e-04
2.81122386e-01, 2.74410471e-04
2.81462729e-01, 2.74514809e-04
2.81803071e-01, 2.74616759e-04
2.82143414e-01, 2.74718652e-04
2.82483757e-01, 2.74820602e-04
2.82824099e-01, 2.74922553e-04
2.83164442e-01, 2.75043509e-04
2.83504784e-01, 2.75173545e-04
2.83845127e-01, 2.75303551e-04
2.84185469e-01, 2.75433587e-04
2.84525812e-01, 2.75563594e-04
2.84866154e-01, 2.75693659e-04
2.85206497e-01, 2.75823666e-04
2.85546839e-01, 2.75953731e-04
2.85887182e-01, 2.76083738e-04
2.86227524e-01, 2.76213774e-04
2.86567867e-01, 2.76343810e-04
2.86908209e-01, 2.76473846e-04
2.87248552e-01, 2.76603882e-04
2.87588894e-01, 2.76733888e-04
2.87929237e-01, 2.76863924e-04
2.88269579e-01, 2.76993989e-04
2.88609922e-01, 2.77123996e-04
2.88950264e-01, 2.77254032e-04
2.89290607e-01, 2.77384097e-04
2.89630949e-01, 2.77514104e-04
2.89971292e-01, 2.77644140e-04
2.90311635e-01, 2.77774205e-04
2.90651977e-01, 2.77904241e-04
2.90992320e-01, 2.78034247e-04
2.91332662e-01, 2.78153049e-04
2.91673005e-01, 2.78265856e-04
2.92013347e-01, 2.78371357e-04
2.92353690e-01, 2.78469844e-04
2.92694032e-01, 2.78568215e-04
2.93034375e-01, 2.78657681e-04
2.93374717e-01, 2.78745400e-04
2.93715060e-01, 2.78833060e-04
2.94055402e-01, 2.78920779e-04
2.94395745e-01, 2.79008469e-04
2.94736087e-01, 2.79096130e-04
2.95076430e-01, 2.79183849e-04
2.95416772e-01, 2.79271539e-04
2.95757115e-01, 2.79359228e-04
2.96097457e-01, 2.79446918e-04
2.96437800e-01, 2.79534579e-04
2.96778142e-01, 2.79622269e-04
2.97118485e-01, 2.79709959e-04
2.97458827e-01, 2.79797649e-04
2.97799170e-01, 2.79885367e-04
2.98139513e-01, 2.79973057e-04
2.98479855e-01, 2.80060747e-04
2.98820198e-01, 2.80148466e-04
2.99160540e-01, 2.80236127e-04
2.99500883e-01, 2.80323817e-04
2.99841225e-01, 2.80411507e-04
3.00181568e-01, 2.80499225e-04
3.00521910e-01, 2.80586915e-04
3.00862253e-01, 2.80674576e-04
3.01202595e-01, 2.80762237e-04
3.01542938e-01, 2.80849927e-04
3.01883280e-01, 2.80937616e-04
3.02223623e-01, 2.81025306e-04
3.02563965e-01, 2.81112996e-04
3.02904308e-01, 2.81200686e-04
3.03244650e-01, 2.81272834e-04
3.03584993e-01, 2.81343673e-04
3.03925335e-01, 2.81414541e-04
3.04265678e-01, 2.81485380e-04
3.04606020e-01, 2.81585119e-04
3.04946363e-01, 2.81689892e-04
3.05286705e-01, 2.81794637e-04
3.05627048e-01, 2.81899411e-04
3.05967391e-01, 2.82004185e-04
3.06307733e-01, 2.82108958e-04
3.06648076e-01, 2.82213761e-04
3.06988418e-01, 2.82318564e-04
3.07328761e-01, 2.82423338e-04
3.07669103e-01, 2.82528083e-04
3.08009446e-01, 2.82632798e-04
3.08349788e-01, 2.82737659e-04
3.08690131e-01, 2.82842375e-04
3.09030473e-01, 2.82947178e-04
3.09370816e-01, 2.83051952e-04
3.09711158e-01, 2.83156725e-04
3.10051501e-01, 2.83237139e-04
3.10391843e-01, 2.83315720e-04
3.10732186e-01, 2.83394242e-04
3.11072528e-01, 2.83472735e-04
3.11412871e-01, 2.83551315e-04
3.11753213e-01, 2.83627654e-04
3.12093556e-01, 2.83689733e-04
3.12433898e-01, 2.83751840e-04
3.12774241e-01, 2.83800066e-04
3.13114583e-01, 2.83844216e-04
3.13454926e-01, 2.83888337e-04
3.13795269e-01, 2.83932488e-04
3.14135611e-01, 2.83976668e-04
3.14475954e-01, 2.84020760e-04
3.14816296e-01, 2.84064939e-04
3.15156639e-01, 2.84109032e-04
3.15496981e-01, 2.84153153e-04
3.15837324e-01, 2.84197333e-04
3.16177666e-01, 2.84241425e-04
3.16518009e-01, 2.84285576e-04
3.16858351e-01, 2.84329726e-04
3.17198694e-01, 2.84373848e-04
3.17539036e-01, 2.84417998e-04
3.17879379e-01, 2.84462149e-04
3.18219721e-01, 2.84506241e-04
3.18560064e-01, 2.84550362e-04
3.18900406e-01, 2.84594513e-04
3.19240749e-01, 2.84638634e-04
3.19581091e-01, 2.84682785e-04
3.19921434e-01, 2.84726877e-04
3.20261776e-01, 2.84771057e-04
3.20602119e-01, 2.84815091e-04
3.20942461e-01, 2.84859299e-04
3.21282804e-01, 2.84964714e-04
3.21623147e-01, 2.85070913e-04
3.21963489e-01, 2.85177171e-04
3.22303832e-01, 2.85283400e-04
3.22644174e-01, 2.85389571e-04
3.22984517e-01, 2.85495858e-04
3.23324859e-01, 2.85602029e-04
3.23665202e-01, 2.85708258e-04
3.24005544e-01, 2.85814458e-04
3.24345887e-01, 2.85920658e-04
3.24686229e-01, 2.86026887e-04
3.25026572e-01, 2.86133116e-04
3.25366914e-01, 2.86239316e-04
3.25707257e-01, 2.86345574e-04
3.26047599e-01, 2.86451803e-04
3.26387942e-01, 2.86558003e-04
3.26728284e-01, 2.86664261e-04
3.27068627e-01, 2.86770461e-04
3.27408969e-01, 2.86876690e-04
3.27749312e-01, 2.86982890e-04
3.28089654e-01, 2.87089148e-04
3.28429997e-01, 2.87195377e-04
3.28770339e-01, 2.87260715e-04
3.29110682e-01, 2.87312374e-04
3.29451025e-01, 2.87364062e-04
3.29791367e-01, 2.87415809e-04
3.30131710e-01, 2.87470291e-04
3.30472052e-01, 2.87545234e-04
3.30812395e-01, 2.87620147e-04
3.31152737e-01, 2.87695031e-04
3.31493080e-01, 2.87769944e-04
3.31833422e-01, 2.87817762e-04
3.32173765e-01, 2.87854637e-04
3.32514107e-01, 2.87891569e-04
3.32854450e-01, 2.87928415e-04
3.33194792e-01, 2.87965377e-04
3.33535135e-01, 2.88002280e-04
3.33875477e-01, 2.88039184e-04
3.34215820e-01, 2.88076088e-04
3.34556162e-01, 2.88112962e-04
3.34896505e-01, 2.88149837e-04
3.35236847e-01, 2.88186799e-04
3.35577190e-01, 2.88223702e-04
3.35917532e-01, 2.88260606e-04
3.36257875e-01, 2.88297510e-04
3.36598217e-01, 2.88334413e-04
3.36938560e-01, 2.88371288e-04
3.37278903e-01, 2.88408250e-04
3.37619245e-01, 2.88445066e-04
3.37959588e-01, 2.88482057e-04
3.38299930e-01, 2.88518902e-04
3.38640273e-01, 2.88555806e-04
3.38980615e-01, 2.88592739e-04
3.39320958e-01, 2.88629642e-04
3.39661300e-01, 2.88666604e-04
3.40001643e-01, 2.88703304e-04


